Player_ID,Player_Tag,Real_Name,Country_Name,Country_ISO_Code,Birth_Year,Age,Primary_Game_ID,Current_Team_ID,Total_Prize_USD,Tournaments_Count
PL_006776,Star_AUS_6776,Pro Athlete 6776,Australia,AUS,2007,19,G_16,TM_00061,1955.34,5
PL_006777,Star_JPN_6777,Pro Athlete 6777,Japan,JPN,2000,26,G_14,TM_00157,4327.75,10
PL_006778,Star_CAN_6778,Pro Athlete 6778,Canada,CAN,1995,31,G_01,TM_00018,2989.47,8
PL_006779,Star_DNK_6779,Pro Athlete 6779,Denmark,DNK,1998,28,G_11,TM_00135,76721.91,10
PL_006780,Star_AUS_6780,Pro Athlete 6780,Australia,AUS,1999,27,G_14,TM_00022,185674.2,8
PL_006781,Star_CAN_6781,Pro Athlete 6781,Canada,CAN,1997,29,G_15,TM_00131,40895.56,5
PL_006782,Star_UKR_6782,Pro Athlete 6782,Ukraine,UKR,2003,23,G_20,TM_00120,2576.51,12
PL_006783,Star_AUS_6783,Pro Athlete 6783,Australia,AUS,1996,30,G_10,TM_00028,32475.78,7
PL_006784,Star_CAN_6784,Pro Athlete 6784,Canada,CAN,1996,30,G_07,TM_00122,16568.13,8
PL_006785,Star_DNK_6785,Pro Athlete 6785,Denmark,DNK,1998,28,G_12,TM_00107,47817.96,4
PL_006786,Star_USA_6786,Pro Athlete 6786,United States,USA,2004,22,G_05,TM_00139,4531.29,7
PL_006787,Star_SWE_6787,Pro Athlete 6787,Sweden,SWE,1995,31,G_15,TM_00067,34509.01,10
PL_006788,Star_SWE_6788,Pro Athlete 6788,Sweden,SWE,2007,19,G_20,TM_00165,81627.43,10
PL_006789,Star_AUS_6789,Pro Athlete 6789,Australia,AUS,1999,27,G_10,TM_00028,12388.71,8
PL_006790,Star_AUS_6790,Pro Athlete 6790,Australia,AUS,1998,28,G_14,TM_00022,51757.5,7
PL_006791,Star_JPN_6791,Pro Athlete 6791,Japan,JPN,2003,23,G_06,TM_00064,8078.53,5
PL_006792,Star_THA_6792,Pro Athlete 6792,Thailand,THA,1998,28,G_04,TM_00143,1743.05,6
PL_006793,Star_FRA_6793,Pro Athlete 6793,France,FRA,2005,21,G_11,TM_00096,16144.53,9
PL_006794,Star_GBR_6794,Pro Athlete 6794,United Kingdom,GBR,1995,31,G_01,TM_00008,3284.87,9
PL_006795,Star_AUS_6795,Pro Athlete 6795,Australia,AUS,1998,28,G_05,TM_00048,19156.68,4
PL_006796,Star_JPN_6796,Pro Athlete 6796,Japan,JPN,1999,27,G_09,TM_00111,18683.77,7
PL_006797,Star_BRA_6797,Pro Athlete 6797,Brazil,BRA,1996,30,G_18,TM_00077,41011.42,10
PL_006798,Star_IDN_6798,Pro Athlete 6798,Indonesia,IDN,2004,22,G_07,TM_00175,3871.44,10
PL_006799,Star_AUS_6799,Pro Athlete 6799,Australia,AUS,2004,22,G_07,TM_00087,11907.33,9
PL_006800,Star_THA_6800,Pro Athlete 6800,Thailand,THA,1995,31,G_04,TM_00143,50917.76,8
PL_006801,Star_DEU_6801,Pro Athlete 6801,Germany,DEU,2004,22,G_19,TM_00079,66590.84,16
PL_006802,Star_UKR_6802,Pro Athlete 6802,Ukraine,UKR,2007,19,G_02,TM_00098,129935.13,11
PL_006803,Star_CAN_6803,Pro Athlete 6803,Canada,CAN,2002,24,G_07,TM_00122,22491.44,8
PL_006804,Star_DNK_6804,Pro Athlete 6804,Denmark,DNK,1995,31,G_14,TM_00101,104262.62,8
PL_006805,Star_VNM_6805,Pro Athlete 6805,Vietnam,VNM,1995,31,G_01,TM_00010,28251.22,9
PL_006806,Star_BRA_6806,Pro Athlete 6806,Brazil,BRA,2000,26,G_16,TM_00160,68923.24,8
PL_006807,Star_GBR_6807,Pro Athlete 6807,United Kingdom,GBR,1996,30,G_01,TM_00008,42391.05,9
PL_006808,Star_SAU_6808,Pro Athlete 6808,Saudi Arabia,SAU,1999,27,G_04,TM_00169,34927.21,10
PL_006809,Star_THA_6809,Pro Athlete 6809,Thailand,THA,1995,31,G_09,TM_00057,47603.01,9
PL_006810,Star_DEU_6810,Pro Athlete 6810,Germany,DEU,2000,26,G_10,TM_00100,35956.72,8
PL_006811,Star_PHL_6811,Pro Athlete 6811,Philippines,PHL,2007,19,G_17,TM_00151,5083.27,6
PL_006812,Star_SWE_6812,Pro Athlete 6812,Sweden,SWE,1999,27,G_14,TM_00137,65602.66,10
PL_006813,Star_SWE_6813,Pro Athlete 6813,Sweden,SWE,2001,25,G_08,TM_00046,2153.36,8
PL_006814,Star_CAN_6814,Pro Athlete 6814,Canada,CAN,2003,23,G_15,TM_00131,45768.47,6
PL_006815,Star_THA_6815,Pro Athlete 6815,Thailand,THA,1998,28,G_06,TM_00136,96618.41,9
PL_006816,Star_CAN_6816,Pro Athlete 6816,Canada,CAN,2000,26,G_11,TM_00158,52339.63,8
PL_006817,Star_UKR_6817,Pro Athlete 6817,Ukraine,UKR,2007,19,G_03,TM_00006,186395.55,3
PL_006818,Star_VNM_6818,Pro Athlete 6818,Vietnam,VNM,2001,25,G_04,TM_00019,10740.18,8
PL_006819,Star_JPN_6819,Pro Athlete 6819,Japan,JPN,2006,20,G_11,TM_00110,1820.62,5
PL_006820,Star_CAN_6820,Pro Athlete 6820,Canada,CAN,2000,26,G_01,TM_00018,35539.49,7
PL_006821,Star_KOR_6821,Pro Athlete 6821,South Korea,KOR,1997,29,G_08,TM_00105,6171.78,12
PL_006822,Star_IDN_6822,Pro Athlete 6822,Indonesia,IDN,2006,20,G_07,TM_00175,40448.47,7
PL_006823,Star_SWE_6823,Pro Athlete 6823,Sweden,SWE,2005,21,G_14,TM_00137,10781.98,12
PL_006824,Star_VNM_6824,Pro Athlete 6824,Vietnam,VNM,1996,30,G_06,TM_00011,33312.08,15
PL_006825,Star_DEU_6825,Pro Athlete 6825,Germany,DEU,2000,26,G_19,TM_00079,39006.56,3
PL_006826,Star_BRA_6826,Pro Athlete 6826,Brazil,BRA,2001,25,G_10,TM_00141,12271.12,10
PL_006827,Star_CHN_6827,Pro Athlete 6827,China,CHN,2006,20,G_19,TM_00063,85224.88,8
PL_006828,Star_SWE_6828,Pro Athlete 6828,Sweden,SWE,2003,23,G_08,TM_00046,4443.1,10
PL_006829,Star_BRA_6829,Pro Athlete 6829,Brazil,BRA,1996,30,G_18,TM_00077,60977.75,12
PL_006830,Star_JPN_6830,Pro Athlete 6830,Japan,JPN,2003,23,G_09,TM_00111,3869.11,9
PL_006831,Star_AUS_6831,Pro Athlete 6831,Australia,AUS,2007,19,G_14,TM_00022,66783.73,4
PL_006832,Star_JPN_6832,Pro Athlete 6832,Japan,JPN,2007,19,G_06,TM_00064,15478.04,8
PL_006833,Star_IDN_6833,Pro Athlete 6833,Indonesia,IDN,1997,29,G_19,TM_00035,48017.69,9
PL_006834,Star_PHL_6834,Pro Athlete 6834,Philippines,PHL,1995,31,G_04,TM_00030,26443.03,8
PL_006835,Star_IDN_6835,Pro Athlete 6835,Indonesia,IDN,2004,22,G_07,TM_00175,11333.37,4
PL_006836,Star_CHN_6836,Pro Athlete 6836,China,CHN,2007,19,G_19,TM_00063,26018.52,5
PL_006837,Star_SGP_6837,Pro Athlete 6837,Singapore,SGP,2001,25,G_04,TM_00017,90325.43,7
PL_006838,Star_SWE_6838,Pro Athlete 6838,Sweden,SWE,2002,24,G_14,TM_00137,47022.66,4
PL_006839,Star_SWE_6839,Pro Athlete 6839,Sweden,SWE,2004,22,G_20,TM_00165,24790.7,6
PL_006840,Star_KOR_6840,Pro Athlete 6840,South Korea,KOR,1995,31,G_01,TM_00002,4874.46,5
PL_006841,Star_THA_6841,Pro Athlete 6841,Thailand,THA,1999,27,G_14,TM_00040,113390.9,6
PL_006842,Star_AUS_6842,Pro Athlete 6842,Australia,AUS,1997,29,G_14,TM_00022,92130.1,5
PL_006843,Star_KOR_6843,Pro Athlete 6843,South Korea,KOR,1997,29,G_08,TM_00171,41488.1,5
PL_006844,Star_USA_6844,Pro Athlete 6844,United States,USA,2005,21,G_17,TM_00154,33809.35,9
PL_006845,Star_THA_6845,Pro Athlete 6845,Thailand,THA,2002,24,G_14,TM_00040,101206.75,6
PL_006846,Star_VNM_6846,Pro Athlete 6846,Vietnam,VNM,1996,30,G_04,TM_00019,109141.51,6
PL_006847,Star_CAN_6847,Pro Athlete 6847,Canada,CAN,2005,21,G_19,TM_00106,10484.83,8
PL_006848,Star_JPN_6848,Pro Athlete 6848,Japan,JPN,1996,30,G_09,TM_00133,5415.23,5
PL_006849,Star_BRA_6849,Pro Athlete 6849,Brazil,BRA,2006,20,G_18,TM_00071,18337.12,9
PL_006850,Star_DNK_6850,Pro Athlete 6850,Denmark,DNK,1998,28,G_12,TM_00107,87493.87,16
PL_006851,Star_THA_6851,Pro Athlete 6851,Thailand,THA,1998,28,G_18,TM_00163,8675.14,13
PL_006852,Star_SAU_6852,Pro Athlete 6852,Saudi Arabia,SAU,2007,19,G_16,TM_00162,56504.34,14
PL_006853,Star_JPN_6853,Pro Athlete 6853,Japan,JPN,2005,21,G_04,TM_00086,9194.54,9
PL_006854,Star_IDN_6854,Pro Athlete 6854,Indonesia,IDN,2005,21,G_17,TM_00091,8596.92,10
PL_006855,Star_BRA_6855,Pro Athlete 6855,Brazil,BRA,1997,29,G_03,TM_00144,29145.04,10
PL_006856,Star_JPN_6856,Pro Athlete 6856,Japan,JPN,2007,19,G_04,TM_00086,41542.32,8
PL_006857,Star_CHN_6857,Pro Athlete 6857,China,CHN,2006,20,G_01,TM_00020,84985.26,11
PL_006858,Star_THA_6858,Pro Athlete 6858,Thailand,THA,1997,29,G_04,TM_00143,81754.66,6
PL_006859,Star_KOR_6859,Pro Athlete 6859,South Korea,KOR,2003,23,G_08,TM_00171,129158.25,8
PL_006860,Star_GBR_6860,Pro Athlete 6860,United Kingdom,GBR,2003,23,G_12,TM_00038,79282.5,9
PL_006861,Star_THA_6861,Pro Athlete 6861,Thailand,THA,2006,20,G_06,TM_00081,15999.98,5
PL_006862,Star_USA_6862,Pro Athlete 6862,United States,USA,2004,22,G_15,TM_00058,14851.39,2
PL_006863,Star_IDN_6863,Pro Athlete 6863,Indonesia,IDN,2005,21,G_03,TM_00108,118070.28,6
PL_006864,Star_KOR_6864,Pro Athlete 6864,South Korea,KOR,2003,23,G_01,TM_00002,55525.24,7
PL_006865,Star_GBR_6865,Pro Athlete 6865,United Kingdom,GBR,2007,19,G_20,TM_00150,8260.98,10
PL_006866,Star_AUS_6866,Pro Athlete 6866,Australia,AUS,2000,26,G_16,TM_00125,37136.22,11
PL_006867,Star_USA_6867,Pro Athlete 6867,United States,USA,2002,24,G_03,TM_00047,15713.9,11
PL_006868,Star_BRA_6868,Pro Athlete 6868,Brazil,BRA,2007,19,G_04,TM_00134,66889.59,5
PL_006869,Star_VNM_6869,Pro Athlete 6869,Vietnam,VNM,1997,29,G_06,TM_00012,4350.15,4
PL_006870,Star_IDN_6870,Pro Athlete 6870,Indonesia,IDN,2000,26,G_07,TM_00014,116924.68,11
PL_006871,Star_CAN_6871,Pro Athlete 6871,Canada,CAN,1999,27,G_04,TM_00056,79320.82,8
PL_006872,Star_UKR_6872,Pro Athlete 6872,Ukraine,UKR,2000,26,G_02,TM_00098,33685.61,10
PL_006873,Star_DNK_6873,Pro Athlete 6873,Denmark,DNK,2004,22,G_06,TM_00170,25284.96,6
PL_006874,Star_SAU_6874,Pro Athlete 6874,Saudi Arabia,SAU,2001,25,G_08,TM_00055,30525.42,7
PL_006875,Star_CAN_6875,Pro Athlete 6875,Canada,CAN,1995,31,G_07,TM_00122,48443.31,5
PL_006876,Star_DNK_6876,Pro Athlete 6876,Denmark,DNK,2006,20,G_06,TM_00170,20817.11,8
PL_006877,Star_PHL_6877,Pro Athlete 6877,Philippines,PHL,2007,19,G_06,TM_00033,46303.29,7
PL_006878,Star_JPN_6878,Pro Athlete 6878,Japan,JPN,2005,21,G_18,TM_00095,5140.44,6
PL_006879,Star_AUS_6879,Pro Athlete 6879,Australia,AUS,2001,25,G_16,TM_00125,37402.98,13
PL_006880,Star_BRA_6880,Pro Athlete 6880,Brazil,BRA,1998,28,G_20,TM_00068,72332.42,9
PL_006881,Star_CAN_6881,Pro Athlete 6881,Canada,CAN,1998,28,G_19,TM_00065,17044.8,3
PL_006882,Star_PHL_6882,Pro Athlete 6882,Philippines,PHL,2004,22,G_08,TM_00083,52085.69,12
PL_006883,Star_CHN_6883,Pro Athlete 6883,China,CHN,2004,22,G_08,TM_00053,34336.78,11
PL_006884,Star_KOR_6884,Pro Athlete 6884,South Korea,KOR,1996,30,G_01,TM_00001,14186.31,9
PL_006885,Star_UKR_6885,Pro Athlete 6885,Ukraine,UKR,1997,29,G_14,TM_00097,95992.47,9
PL_006886,Star_AUS_6886,Pro Athlete 6886,Australia,AUS,2004,22,G_06,TM_00117,2985.8,6
PL_006887,Star_USA_6887,Pro Athlete 6887,United States,USA,2005,21,G_03,TM_00047,97054.14,9
PL_006888,Star_GBR_6888,Pro Athlete 6888,United Kingdom,GBR,2002,24,G_09,TM_00060,25208.51,6
PL_006889,Star_DEU_6889,Pro Athlete 6889,Germany,DEU,1996,30,G_18,TM_00174,19441.26,11
PL_006890,Star_DNK_6890,Pro Athlete 6890,Denmark,DNK,2007,19,G_01,TM_00023,46318.79,8
PL_006891,Star_KOR_6891,Pro Athlete 6891,South Korea,KOR,1995,31,G_10,TM_00089,17429.99,6
PL_006892,Star_UKR_6892,Pro Athlete 6892,Ukraine,UKR,1997,29,G_02,TM_00129,11520.61,9
PL_006893,Star_BRA_6893,Pro Athlete 6893,Brazil,BRA,2007,19,G_04,TM_00016,16846.77,9
PL_006894,Star_USA_6894,Pro Athlete 6894,United States,USA,1999,27,G_03,TM_00009,26074.12,7
PL_006895,Star_CAN_6895,Pro Athlete 6895,Canada,CAN,2003,23,G_07,TM_00122,49036.98,5
PL_006896,Star_USA_6896,Pro Athlete 6896,United States,USA,2007,19,G_15,TM_00093,22128.47,9
PL_006897,Star_DEU_6897,Pro Athlete 6897,Germany,DEU,2007,19,G_06,TM_00176,31062.3,6
PL_006898,Star_DNK_6898,Pro Athlete 6898,Denmark,DNK,1996,30,G_04,TM_00073,122664.31,12
PL_006899,Star_PHL_6899,Pro Athlete 6899,Philippines,PHL,2002,24,G_19,TM_00052,24855.53,12
PL_006900,Star_VNM_6900,Pro Athlete 6900,Vietnam,VNM,1996,30,G_20,TM_00167,36067.52,10
PL_006901,Star_KOR_6901,Pro Athlete 6901,South Korea,KOR,2002,24,G_19,TM_00099,45418.83,6
PL_006902,Star_USA_6902,Pro Athlete 6902,United States,USA,2000,26,G_17,TM_00154,34456.42,8
PL_006903,Star_SAU_6903,Pro Athlete 6903,Saudi Arabia,SAU,1997,29,G_10,TM_00166,7006.29,5
PL_006904,Star_AUS_6904,Pro Athlete 6904,Australia,AUS,1999,27,G_16,TM_00125,28904.71,8
PL_006905,Star_CAN_6905,Pro Athlete 6905,Canada,CAN,1997,29,G_13,TM_00082,14279.74,8
PL_006906,Star_CAN_6906,Pro Athlete 6906,Canada,CAN,1996,30,G_04,TM_00056,14653.76,8
PL_006907,Star_THA_6907,Pro Athlete 6907,Thailand,THA,1999,27,G_06,TM_00136,6395.14,2
PL_006908,Star_BRA_6908,Pro Athlete 6908,Brazil,BRA,2004,22,G_10,TM_00141,78174.67,9
PL_006909,Star_THA_6909,Pro Athlete 6909,Thailand,THA,2000,26,G_10,TM_00124,29393.35,6
PL_006910,Star_JPN_6910,Pro Athlete 6910,Japan,JPN,2000,26,G_01,TM_00072,5665.38,9
PL_006911,Star_JPN_6911,Pro Athlete 6911,Japan,JPN,1996,30,G_04,TM_00086,1990.79,5
PL_006912,Star_CAN_6912,Pro Athlete 6912,Canada,CAN,1996,30,G_19,TM_00065,6826.08,10
PL_006913,Star_BRA_6913,Pro Athlete 6913,Brazil,BRA,1997,29,G_18,TM_00071,1764.65,5
PL_006914,Star_SGP_6914,Pro Athlete 6914,Singapore,SGP,2006,20,G_04,TM_00017,12548.25,10
PL_006915,Star_VNM_6915,Pro Athlete 6915,Vietnam,VNM,2007,19,G_06,TM_00012,7904.86,10
PL_006916,Star_BRA_6916,Pro Athlete 6916,Brazil,BRA,2002,24,G_16,TM_00160,15477.99,12
PL_006917,Star_DNK_6917,Pro Athlete 6917,Denmark,DNK,1999,27,G_17,TM_00074,21981.36,8
PL_006918,Star_VNM_6918,Pro Athlete 6918,Vietnam,VNM,2002,24,G_20,TM_00167,4636.64,10
PL_006919,Star_PHL_6919,Pro Athlete 6919,Philippines,PHL,1999,27,G_10,TM_00092,11331.19,6
PL_006920,Star_DNK_6920,Pro Athlete 6920,Denmark,DNK,2007,19,G_12,TM_00107,18153.37,10
PL_006921,Star_THA_6921,Pro Athlete 6921,Thailand,THA,2002,24,G_14,TM_00040,76250.45,13
PL_006922,Star_CAN_6922,Pro Athlete 6922,Canada,CAN,2005,21,G_07,TM_00122,27868.19,8
PL_006923,Star_BRA_6923,Pro Athlete 6923,Brazil,BRA,1997,29,G_16,TM_00160,21423.56,7
PL_006924,Star_BRA_6924,Pro Athlete 6924,Brazil,BRA,1996,30,G_16,TM_00160,18157.55,9
PL_006925,Star_THA_6925,Pro Athlete 6925,Thailand,THA,2004,22,G_04,TM_00143,4231.94,5
PL_006926,Star_THA_6926,Pro Athlete 6926,Thailand,THA,2002,24,G_18,TM_00163,15880.61,6
PL_006927,Star_UKR_6927,Pro Athlete 6927,Ukraine,UKR,1995,31,G_16,TM_00059,104620.74,7
PL_006928,Star_IDN_6928,Pro Athlete 6928,Indonesia,IDN,2000,26,G_10,TM_00050,192247.52,7
PL_006929,Star_BRA_6929,Pro Athlete 6929,Brazil,BRA,1999,27,G_18,TM_00071,50413.05,5
PL_006930,Star_BRA_6930,Pro Athlete 6930,Brazil,BRA,2001,25,G_10,TM_00141,46414.99,9
PL_006931,Star_THA_6931,Pro Athlete 6931,Thailand,THA,2001,25,G_04,TM_00143,3939.79,10
PL_006932,Star_JPN_6932,Pro Athlete 6932,Japan,JPN,2004,22,G_01,TM_00072,35026.02,7
PL_006933,Star_DEU_6933,Pro Athlete 6933,Germany,DEU,2005,21,G_01,TM_00007,97712.05,7
PL_006934,Star_SWE_6934,Pro Athlete 6934,Sweden,SWE,1997,29,G_20,TM_00109,30738.66,17
PL_006935,Star_BRA_6935,Pro Athlete 6935,Brazil,BRA,2002,24,G_08,TM_00112,18293.92,11
PL_006936,Star_CAN_6936,Pro Athlete 6936,Canada,CAN,2000,26,G_15,TM_00131,15540.74,4
PL_006937,Star_GBR_6937,Pro Athlete 6937,United Kingdom,GBR,2003,23,G_16,TM_00094,26672.65,6
PL_006938,Star_PHL_6938,Pro Athlete 6938,Philippines,PHL,2004,22,G_06,TM_00130,50228.23,10
PL_006939,Star_KOR_6939,Pro Athlete 6939,South Korea,KOR,2000,26,G_01,TM_00002,29306.7,4
PL_006940,Star_CAN_6940,Pro Athlete 6940,Canada,CAN,2000,26,G_03,TM_00078,7109.22,11
PL_006941,Star_THA_6941,Pro Athlete 6941,Thailand,THA,1996,30,G_18,TM_00045,53729.46,15
PL_006942,Star_SAU_6942,Pro Athlete 6942,Saudi Arabia,SAU,2005,21,G_10,TM_00166,60434.5,9
PL_006943,Star_AUS_6943,Pro Athlete 6943,Australia,AUS,2001,25,G_13,TM_00155,58527.11,9
PL_006944,Star_THA_6944,Pro Athlete 6944,Thailand,THA,2003,23,G_18,TM_00045,18844.81,7
PL_006945,Star_GBR_6945,Pro Athlete 6945,United Kingdom,GBR,2002,24,G_01,TM_00008,78613.68,6
PL_006946,Star_IDN_6946,Pro Athlete 6946,Indonesia,IDN,1999,27,G_12,TM_00152,10656.5,10
PL_006947,Star_VNM_6947,Pro Athlete 6947,Vietnam,VNM,2005,21,G_20,TM_00167,121741.17,6
PL_006948,Star_DNK_6948,Pro Athlete 6948,Denmark,DNK,1995,31,G_11,TM_00135,38667.9,8
PL_006949,Star_PHL_6949,Pro Athlete 6949,Philippines,PHL,2004,22,G_19,TM_00052,8272.0,8
PL_006950,Star_IDN_6950,Pro Athlete 6950,Indonesia,IDN,2005,21,G_07,TM_00175,50262.65,6
PL_006951,Star_PHL_6951,Pro Athlete 6951,Philippines,PHL,1995,31,G_17,TM_00151,8627.84,8
PL_006952,Star_CAN_6952,Pro Athlete 6952,Canada,CAN,2006,20,G_01,TM_00018,8618.62,8
PL_006953,Star_USA_6953,Pro Athlete 6953,United States,USA,2007,19,G_08,TM_00070,60574.1,8
PL_006954,Star_JPN_6954,Pro Athlete 6954,Japan,JPN,1998,28,G_06,TM_00064,29095.34,5
PL_006955,Star_AUS_6955,Pro Athlete 6955,Australia,AUS,2006,20,G_13,TM_00155,54374.88,13
PL_006956,Star_SWE_6956,Pro Athlete 6956,Sweden,SWE,2003,23,G_17,TM_00088,9403.0,5
PL_006957,Star_AUS_6957,Pro Athlete 6957,Australia,AUS,1995,31,G_16,TM_00061,21267.42,7
PL_006958,Star_DEU_6958,Pro Athlete 6958,Germany,DEU,1997,29,G_06,TM_00176,10321.45,3
PL_006959,Star_DEU_6959,Pro Athlete 6959,Germany,DEU,1996,30,G_01,TM_00007,1902.07,7
PL_006960,Star_CAN_6960,Pro Athlete 6960,Canada,CAN,1999,27,G_11,TM_00158,78654.91,6
PL_006961,Star_CAN_6961,Pro Athlete 6961,Canada,CAN,2001,25,G_03,TM_00078,11354.85,5
PL_006962,Star_SAU_6962,Pro Athlete 6962,Saudi Arabia,SAU,1997,29,G_16,TM_00162,81824.06,12
PL_006963,Star_AUS_6963,Pro Athlete 6963,Australia,AUS,2004,22,G_13,TM_00155,12305.5,6
PL_006964,Star_UKR_6964,Pro Athlete 6964,Ukraine,UKR,2001,25,G_02,TM_00129,111360.33,5
PL_006965,Star_KOR_6965,Pro Athlete 6965,South Korea,KOR,1996,30,G_04,TM_00042,15165.81,7
PL_006966,Star_CHN_6966,Pro Athlete 6966,China,CHN,1998,28,G_01,TM_00020,43065.08,9
PL_006967,Star_SWE_6967,Pro Athlete 6967,Sweden,SWE,2001,25,G_17,TM_00044,25474.21,10
PL_006968,Star_AUS_6968,Pro Athlete 6968,Australia,AUS,2002,24,G_13,TM_00155,66432.13,3
PL_006969,Star_AUS_6969,Pro Athlete 6969,Australia,AUS,2005,21,G_08,TM_00034,167680.63,2
PL_006970,Star_UKR_6970,Pro Athlete 6970,Ukraine,UKR,1996,30,G_20,TM_00120,30285.79,9
PL_006971,Star_GBR_6971,Pro Athlete 6971,United Kingdom,GBR,2000,26,G_16,TM_00094,2366.19,5
PL_006972,Star_USA_6972,Pro Athlete 6972,United States,USA,2002,24,G_02,TM_00029,7770.26,2
PL_006973,Star_IDN_6973,Pro Athlete 6973,Indonesia,IDN,2002,24,G_19,TM_00035,57341.22,6
PL_006974,Star_CAN_6974,Pro Athlete 6974,Canada,CAN,2005,21,G_11,TM_00158,56025.1,13
PL_006975,Star_VNM_6975,Pro Athlete 6975,Vietnam,VNM,2003,23,G_20,TM_00156,9421.32,12
PL_006976,Star_PHL_6976,Pro Athlete 6976,Philippines,PHL,2002,24,G_06,TM_00033,2344.73,8
PL_006977,Star_USA_6977,Pro Athlete 6977,United States,USA,1996,30,G_17,TM_00154,37763.77,12
PL_006978,Star_AUS_6978,Pro Athlete 6978,Australia,AUS,1996,30,G_05,TM_00048,9385.28,8
PL_006979,Star_CHN_6979,Pro Athlete 6979,China,CHN,1997,29,G_18,TM_00119,40704.08,8
PL_006980,Star_FRA_6980,Pro Athlete 6980,France,FRA,2006,20,G_11,TM_00096,36402.59,8
PL_006981,Star_PHL_6981,Pro Athlete 6981,Philippines,PHL,1996,30,G_19,TM_00052,63612.06,5
PL_006982,Star_DEU_6982,Pro Athlete 6982,Germany,DEU,2001,25,G_18,TM_00174,11050.83,8
PL_006983,Star_UKR_6983,Pro Athlete 6983,Ukraine,UKR,2007,19,G_03,TM_00006,20796.92,11
PL_006984,Star_UKR_6984,Pro Athlete 6984,Ukraine,UKR,2001,25,G_14,TM_00097,39200.16,11
PL_006985,Star_SAU_6985,Pro Athlete 6985,Saudi Arabia,SAU,1998,28,G_07,TM_00054,97155.55,11
PL_006986,Star_SAU_6986,Pro Athlete 6986,Saudi Arabia,SAU,2001,25,G_16,TM_00162,9363.99,7
PL_006987,Star_CAN_6987,Pro Athlete 6987,Canada,CAN,2000,26,G_13,TM_00082,24024.99,12
PL_006988,Star_BRA_6988,Pro Athlete 6988,Brazil,BRA,1996,30,G_19,TM_00153,32851.88,7
PL_006989,Star_IDN_6989,Pro Athlete 6989,Indonesia,IDN,2000,26,G_19,TM_00035,30375.58,3
PL_006990,Star_IDN_6990,Pro Athlete 6990,Indonesia,IDN,2000,26,G_07,TM_00013,2235.78,1
PL_006991,Star_SAU_6991,Pro Athlete 6991,Saudi Arabia,SAU,2004,22,G_13,TM_00036,20917.6,8
PL_006992,Star_USA_6992,Pro Athlete 6992,United States,USA,2002,24,G_05,TM_00139,72188.4,6
PL_006993,Star_BRA_6993,Pro Athlete 6993,Brazil,BRA,1998,28,G_18,TM_00071,18834.02,8
PL_006994,Star_PHL_6994,Pro Athlete 6994,Philippines,PHL,2006,20,G_06,TM_00130,16828.66,11
PL_006995,Star_GBR_6995,Pro Athlete 6995,United Kingdom,GBR,2006,20,G_09,TM_00060,24481.01,2
PL_006996,Star_PHL_6996,Pro Athlete 6996,Philippines,PHL,2002,24,G_06,TM_00033,7465.84,8
PL_006997,Star_DNK_6997,Pro Athlete 6997,Denmark,DNK,1996,30,G_02,TM_00004,46197.8,13
PL_006998,Star_DNK_6998,Pro Athlete 6998,Denmark,DNK,1999,27,G_03,TM_00032,32649.08,6
PL_006999,Star_KOR_6999,Pro Athlete 6999,South Korea,KOR,2002,24,G_11,TM_00076,12938.18,5
PL_007000,Star_DNK_7000,Pro Athlete 7000,Denmark,DNK,1995,31,G_02,TM_00004,25076.24,13
PL_007001,Star_IDN_7001,Pro Athlete 7001,Indonesia,IDN,2003,23,G_12,TM_00152,12173.1,8
PL_007002,Star_CAN_7002,Pro Athlete 7002,Canada,CAN,1997,29,G_15,TM_00131,2029.95,5
PL_007003,Star_PHL_7003,Pro Athlete 7003,Philippines,PHL,2002,24,G_07,TM_00015,106388.96,6
PL_007004,Star_IDN_7004,Pro Athlete 7004,Indonesia,IDN,1997,29,G_07,TM_00175,4261.93,11
PL_007005,Star_AUS_7005,Pro Athlete 7005,Australia,AUS,2005,21,G_07,TM_00087,58758.57,10
PL_007006,Star_UKR_7006,Pro Athlete 7006,Ukraine,UKR,1998,28,G_16,TM_00128,9382.75,10
PL_007007,Star_BRA_7007,Pro Athlete 7007,Brazil,BRA,2000,26,G_18,TM_00077,3657.72,10
PL_007008,Star_GBR_7008,Pro Athlete 7008,United Kingdom,GBR,2004,22,G_11,TM_00113,12749.09,13
PL_007009,Star_FRA_7009,Pro Athlete 7009,France,FRA,1995,31,G_11,TM_00096,46881.59,6
PL_007010,Star_JPN_7010,Pro Athlete 7010,Japan,JPN,2004,22,G_04,TM_00086,25973.25,5
PL_007011,Star_CHN_7011,Pro Athlete 7011,China,CHN,2007,19,G_14,TM_00126,4169.75,7
PL_007012,Star_CAN_7012,Pro Athlete 7012,Canada,CAN,2001,25,G_19,TM_00106,6741.25,5
PL_007013,Star_CAN_7013,Pro Athlete 7013,Canada,CAN,1995,31,G_11,TM_00158,6098.61,6
PL_007014,Star_SWE_7014,Pro Athlete 7014,Sweden,SWE,2007,19,G_08,TM_00046,12982.95,13
PL_007015,Star_PHL_7015,Pro Athlete 7015,Philippines,PHL,2000,26,G_19,TM_00052,12945.4,13
PL_007016,Star_FRA_7016,Pro Athlete 7016,France,FRA,2007,19,G_07,TM_00104,53513.93,10
